src_ip,unq_dst_ip,allow,drop,frequency,pkts_sent,pkts_received,bytesin,bytesout,unq_dst_port,timestamp
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-02 18:00:00
187.44.158.33,6,29,13,42,162,100,18590,17713,3,2022-05-02 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-02 18:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-03 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 08:00:00
187.44.158.33,4,26,11,37,104,68,9406,6340,2,2022-05-03 08:00:00
187.44.158.33,4,24,10,34,94,66,8263,6176,2,2022-05-03 09:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-03 09:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 09:00:00
187.44.158.33,4,25,11,36,106,67,9443,6250,2,2022-05-03 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 10:00:00
46.39.79.251,3,7,2,9,52,40,8010,17936,2,2022-05-03 10:00:00
187.44.158.33,4,26,11,37,101,68,8876,6340,2,2022-05-03 11:00:00
46.39.79.251,2,4,0,4,18,15,2472,7298,2,2022-05-03 11:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 11:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 12:00:00
187.44.158.33,4,26,12,38,107,74,9580,6900,2,2022-05-03 12:00:00
46.39.79.251,5,12,10,22,8020,10441,684844,15751608,3,2022-05-03 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 13:00:00
46.39.79.251,2,4,0,4,20,15,2604,7298,2,2022-05-03 13:00:00
187.44.158.33,4,26,11,37,109,67,9942,6250,2,2022-05-03 13:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-03 14:00:00
187.44.158.33,4,26,11,37,115,67,10204,6250,2,2022-05-03 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 15:00:00
187.44.158.33,4,26,10,36,108,62,9900,5780,2,2022-05-03 15:00:00
46.39.79.251,2,3,0,3,19,14,2514,7208,2,2022-05-03 15:00:00
187.44.158.33,4,26,11,37,115,68,10125,6340,2,2022-05-03 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 16:00:00
46.39.79.251,3,8,2,10,59,44,8601,18212,2,2022-05-03 16:00:00
187.44.158.33,4,26,11,37,121,65,11130,5988,2,2022-05-03 17:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 17:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-03 17:00:00
187.44.158.33,5,27,13,40,137,92,14825,12261,3,2022-05-03 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-03 18:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-03 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 08:00:00
187.44.158.33,4,26,12,38,122,68,11520,6196,2,2022-05-04 08:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-04 08:00:00
187.44.158.33,4,26,12,38,107,74,9683,6900,2,2022-05-04 09:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 09:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-04 09:00:00
187.44.158.33,4,25,12,37,105,73,9266,6810,2,2022-05-04 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 10:00:00
46.39.79.251,3,8,2,10,56,42,8329,18080,2,2022-05-04 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 11:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-04 11:00:00
187.44.158.33,4,27,12,39,112,74,9800,6900,2,2022-05-04 11:00:00
187.44.158.33,4,26,12,38,122,71,11504,6548,2,2022-05-04 12:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-04 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 13:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-04 13:00:00
187.44.158.33,4,26,12,38,106,74,9356,6900,2,2022-05-04 13:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-04 14:00:00
187.44.158.33,4,25,10,35,106,58,9657,5338,2,2022-05-04 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 14:00:00
187.44.158.33,4,27,10,37,115,62,10584,5780,2,2022-05-04 15:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 15:00:00
46.39.79.251,3,9,8,17,7473,10411,633208,15715611,3,2022-05-04 15:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 16:00:00
187.44.158.33,4,26,11,37,102,68,9029,6340,2,2022-05-04 16:00:00
46.39.79.251,3,8,2,10,56,42,8329,18078,2,2022-05-04 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 17:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-04 17:00:00
187.44.158.33,4,25,12,37,120,73,11174,6826,2,2022-05-04 17:00:00
187.44.158.33,4,27,13,40,130,93,13809,12327,3,2022-05-04 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-04 18:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-04 18:00:00
187.44.158.33,4,26,12,38,135,71,13003,6548,2,2022-05-05 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 08:00:00
46.39.79.251,3,17,1,18,162,119,23108,75454,2,2022-05-05 08:00:00
46.39.79.251,2,2,0,2,4,2,730,164,2,2022-05-05 09:00:00
187.44.158.33,4,17,8,25,83,45,7557,4298,2,2022-05-05 09:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 09:00:00
187.44.158.33,3,21,10,31,109,60,9673,5600,1,2022-05-05 10:00:00
46.39.79.251,1,2,0,2,2,2,180,180,1,2022-05-05 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 10:00:00
46.39.79.251,2,16,0,16,153,127,19333,70073,2,2022-05-05 11:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 11:00:00
187.44.158.33,4,21,9,30,91,53,8334,4838,2,2022-05-05 11:00:00
187.44.158.33,4,27,12,39,120,74,10724,6900,2,2022-05-05 12:00:00
46.39.79.251,4,6,1,7,98,78,52812,26867,3,2022-05-05 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 12:00:00
187.44.158.33,4,26,12,38,115,74,10630,6900,2,2022-05-05 13:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 13:00:00
46.39.79.251,2,5,0,5,24,17,2923,7418,2,2022-05-05 13:00:00
46.39.79.251,2,15,0,15,141,106,18487,68706,2,2022-05-05 14:00:00
187.44.158.33,4,26,12,38,124,76,11810,7050,2,2022-05-05 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 15:00:00
187.44.158.33,4,22,9,31,82,56,7210,5220,2,2022-05-05 15:00:00
46.39.79.251,2,4,0,4,22,15,2755,7298,2,2022-05-05 15:00:00
187.44.158.33,4,24,10,34,112,64,10314,5884,2,2022-05-05 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 16:00:00
46.39.79.251,3,7,2,9,56,42,8409,19516,2,2022-05-05 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 17:00:00
187.44.158.33,4,17,7,24,70,40,6552,3658,2,2022-05-05 17:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-05 17:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-05 18:00:00
46.39.79.251,2,4,0,4,23,18,2845,7484,2,2022-05-05 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-05 18:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 08:00:00
46.39.79.251,3,17,1,18,159,121,22934,78478,2,2022-05-06 08:00:00
46.39.79.251,2,4,0,4,256,163,309036,24734,2,2022-05-06 09:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 09:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 09:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 10:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 10:00:00
46.39.79.251,4,10,3,13,74,56,11010,24090,2,2022-05-06 10:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-06 11:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 11:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 11:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 12:00:00
46.39.79.251,2,3,0,3,21,16,2677,7328,2,2022-05-06 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 13:00:00
46.39.79.251,2,16,0,16,143,103,18619,68406,2,2022-05-06 13:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 13:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 14:00:00
46.39.79.251,2,4,0,4,20,18,2640,11344,2,2022-05-06 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 15:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 15:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-06 15:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 16:00:00
46.39.79.251,4,9,3,12,75,56,11086,24066,2,2022-05-06 16:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-06 17:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 17:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 17:00:00
46.39.79.251,2,4,0,4,24,19,2944,7562,2,2022-05-06 18:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-06 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-06 18:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-09 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 08:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-09 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 09:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-09 09:00:00
46.39.79.251,2,14,0,14,127,98,17068,67356,2,2022-05-09 09:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-09 10:00:00
46.39.79.251,3,8,2,10,57,44,8027,18245,2,2022-05-09 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 11:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-09 11:00:00
46.39.79.251,4,10,9,19,8452,12244,760594,18490764,3,2022-05-09 11:00:00
46.39.79.251,2,3,0,3,23,15,2803,7274,2,2022-05-09 12:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-09 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 13:00:00
46.39.79.251,3,17,1,18,161,123,23515,76914,2,2022-05-09 13:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-09 13:00:00
187.44.158.33,0,0,0,0,0,0,0,0,0,2022-05-09 14:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-09 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 14:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-09 15:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 15:00:00
187.44.158.33,31,164,61,225,9869,15455,873084,22478386,4,2022-05-09 15:00:00
187.44.158.33,4,24,9,33,91,53,8382,4868,2,2022-05-09 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 16:00:00
46.39.79.251,3,7,2,9,57,43,8405,18121,2,2022-05-09 16:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-09 17:00:00
187.44.158.33,4,24,10,34,94,65,8236,6142,2,2022-05-09 17:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 17:00:00
187.44.158.33,5,26,12,38,143,111,23780,54772,3,2022-05-09 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-09 18:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-09 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 08:00:00
187.44.158.33,4,24,11,35,96,68,8474,6340,2,2022-05-10 08:00:00
46.39.79.251,2,4,0,4,20,15,2604,7298,2,2022-05-10 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 09:00:00
187.44.158.33,4,18,7,25,67,47,5852,4742,2,2022-05-10 09:00:00
46.39.79.251,2,3,0,3,22,19,2743,7542,2,2022-05-10 09:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 10:00:00
46.39.79.251,3,14,2,16,162,128,20563,80819,2,2022-05-10 10:00:00
187.44.158.33,4,18,7,25,88,56,7575,5220,2,2022-05-10 10:00:00
46.39.79.251,2,4,0,4,23,19,2865,7581,2,2022-05-10 11:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 11:00:00
187.44.158.33,5,21,9,30,132,100,22779,56488,3,2022-05-10 11:00:00
187.44.158.33,5,27,11,38,158,105,24977,54212,3,2022-05-10 12:00:00
46.39.79.251,2,4,0,4,24,16,2893,7364,2,2022-05-10 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 12:00:00
46.39.79.251,2,3,0,3,23,15,2803,7274,2,2022-05-10 13:00:00
187.44.158.33,4,26,10,36,105,60,9457,5518,2,2022-05-10 13:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 13:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 14:00:00
187.44.158.33,4,22,9,31,89,55,8028,5130,2,2022-05-10 14:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-10 14:00:00
46.39.79.251,2,4,0,4,23,18,2833,7484,2,2022-05-10 15:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 15:00:00
187.44.158.33,15,52,29,81,3167,5308,263554,7814014,3,2022-05-10 15:00:00
187.44.158.33,4,21,9,30,79,57,7012,5310,2,2022-05-10 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 16:00:00
46.39.79.251,3,7,2,9,58,44,8511,18187,2,2022-05-10 16:00:00
46.39.79.251,2,3,0,3,23,15,2803,7274,2,2022-05-10 17:00:00
187.44.158.33,4,21,9,30,96,55,9028,5130,2,2022-05-10 17:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 17:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-10 18:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-10 18:00:00
187.44.158.33,4,23,9,32,87,55,7572,5130,2,2022-05-10 18:00:00
187.44.158.33,12,46,25,71,5423,10588,443608,15860270,3,2022-05-11 08:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-11 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 08:00:00
46.39.79.251,1,2,0,2,21,15,2653,7238,1,2022-05-11 09:00:00
187.44.158.33,4,12,5,17,46,26,4058,2404,2,2022-05-11 09:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 09:00:00
46.39.79.251,3,6,2,8,37,27,6266,10827,2,2022-05-11 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 10:00:00
187.44.158.33,4,12,6,18,60,33,5536,3038,2,2022-05-11 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 11:00:00
187.44.158.33,5,26,11,37,114,77,11015,11872,3,2022-05-11 11:00:00
46.39.79.251,2,4,0,4,22,15,2767,7298,2,2022-05-11 11:00:00
46.39.79.251,2,16,0,16,142,102,18528,68475,2,2022-05-11 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 12:00:00
187.44.158.33,4,24,9,33,105,53,9647,4868,2,2022-05-11 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 13:00:00
46.39.79.251,2,4,0,4,20,17,2640,8878,2,2022-05-11 13:00:00
187.44.158.33,4,24,11,35,116,70,10760,6488,2,2022-05-11 13:00:00
46.39.79.251,1,1,0,1,1,1,90,90,1,2022-05-11 14:00:00
187.44.158.33,6,19,9,28,122,94,22464,58038,3,2022-05-11 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 15:00:00
46.39.79.251,2,6,0,6,25,19,3013,7598,2,2022-05-11 15:00:00
187.44.158.33,7,31,14,45,164,110,18426,22201,3,2022-05-11 15:00:00
187.44.158.33,4,21,9,30,103,52,10099,4778,2,2022-05-11 16:00:00
46.39.79.251,4,9,3,12,73,55,10914,24000,2,2022-05-11 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 16:00:00
187.44.158.33,4,25,10,35,101,62,8734,5780,2,2022-05-11 17:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 17:00:00
46.39.79.251,2,16,0,16,146,105,18811,68526,2,2022-05-11 17:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-11 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-11 18:00:00
187.44.158.33,4,24,11,35,100,68,8889,6340,2,2022-05-11 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 08:00:00
187.44.158.33,5,26,12,38,168,112,26522,54814,3,2022-05-12 08:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-12 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 09:00:00
46.39.79.251,2,2,0,2,4,2,730,164,2,2022-05-12 09:00:00
187.44.158.33,3,13,6,19,60,32,5196,2948,1,2022-05-12 09:00:00
46.39.79.251,3,21,2,23,183,141,24703,82313,2,2022-05-12 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 10:00:00
187.44.158.33,4,26,9,35,97,60,8486,5518,2,2022-05-12 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 11:00:00
187.44.158.33,12,46,26,72,3535,7629,323841,11363490,3,2022-05-12 11:00:00
46.39.79.251,4,10,12,22,8498,11775,672058,17774054,3,2022-05-12 11:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 12:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-12 12:00:00
187.44.158.33,4,24,11,35,109,68,10005,6340,2,2022-05-12 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 13:00:00
187.44.158.33,5,27,10,37,120,68,11981,11098,3,2022-05-12 13:00:00
46.39.79.251,4,19,1,20,318,219,152585,99038,3,2022-05-12 13:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 14:00:00
46.39.79.251,3,5,0,5,36,32,6293,16998,2,2022-05-12 14:00:00
187.44.158.33,3,24,9,33,115,49,10782,4426,2,2022-05-12 14:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 15:00:00
187.44.158.33,7,30,14,44,163,110,18129,22175,3,2022-05-12 15:00:00
46.39.79.251,3,6,1,7,40,29,5408,13296,2,2022-05-12 15:00:00
187.44.158.33,7,32,14,46,35887,80985,3246496,122448687,3,2022-05-12 16:00:00
46.39.79.251,3,7,2,9,54,40,8253,17293,2,2022-05-12 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 16:00:00
46.39.79.251,2,4,0,4,22,15,2755,7298,2,2022-05-12 17:00:00
187.44.158.33,4,24,9,33,102,58,9172,5368,2,2022-05-12 17:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 17:00:00
46.39.79.251,2,4,0,4,22,15,2755,7298,2,2022-05-12 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-12 18:00:00
187.44.158.33,4,23,10,33,102,58,9527,5338,2,2022-05-12 18:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-13 08:00:00
187.44.158.33,4,24,8,32,83,50,7166,4660,2,2022-05-13 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 09:00:00
46.39.79.251,3,15,1,16,209,148,105781,71774,2,2022-05-13 09:00:00
187.44.158.33,4,19,8,27,79,57,8143,10052,3,2022-05-13 09:00:00
46.39.79.251,5,14,12,26,8469,11628,725842,17509431,3,2022-05-13 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 10:00:00
187.44.158.33,4,24,9,33,87,56,7596,5220,2,2022-05-13 10:00:00
187.44.158.33,4,18,8,26,89,54,9107,15148,2,2022-05-13 11:00:00
46.39.79.251,2,3,1,4,17,12,2605,5902,2,2022-05-13 11:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 11:00:00
187.44.158.33,4,25,11,36,119,68,10832,6340,2,2022-05-13 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 12:00:00
46.39.79.251,2,4,0,4,21,17,2701,7418,2,2022-05-13 12:00:00
46.39.79.251,2,4,0,4,22,17,2767,7418,2,2022-05-13 13:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 13:00:00
187.44.158.33,5,26,10,36,108,68,10612,11098,3,2022-05-13 13:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 14:00:00
46.39.79.251,3,4,1,5,36,27,4595,13132,2,2022-05-13 14:00:00
187.44.158.33,4,14,6,20,57,37,4958,3450,2,2022-05-13 14:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-13 15:00:00
187.44.158.33,7,27,13,40,159,107,17604,21932,3,2022-05-13 15:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 15:00:00
46.39.79.251,3,8,2,10,56,44,8411,20479,2,2022-05-13 16:00:00
187.44.158.33,5,25,9,34,126,101,21895,54058,3,2022-05-13 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 17:00:00
187.44.158.33,4,25,10,35,106,70,9606,6620,2,2022-05-13 17:00:00
46.39.79.251,2,5,0,5,24,18,2923,7508,2,2022-05-13 17:00:00
187.44.158.33,4,29,10,39,109,64,10038,5848,2,2022-05-13 18:00:00
46.39.79.251,2,5,0,5,24,18,2923,7484,2,2022-05-13 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-13 18:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-16 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 08:00:00
187.44.158.33,4,24,9,33,102,55,9148,5130,2,2022-05-16 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 09:00:00
187.44.158.33,4,23,8,31,100,53,9277,4854,2,2022-05-16 09:00:00
46.39.79.251,2,16,0,16,147,108,18877,68724,2,2022-05-16 09:00:00
46.39.79.251,3,8,2,10,56,42,8409,17451,2,2022-05-16 10:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 10:00:00
187.44.158.33,4,19,7,26,71,44,6160,4100,2,2022-05-16 10:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-16 11:00:00
187.44.158.33,5,24,10,34,128,103,22272,54074,3,2022-05-16 11:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 11:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-16 12:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 12:00:00
187.44.158.33,4,19,7,26,82,40,7598,3658,2,2022-05-16 12:00:00
46.39.79.251,2,16,0,16,141,99,18469,68123,2,2022-05-16 13:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 13:00:00
187.44.158.33,11,45,23,68,6479,11219,536384,16837316,3,2022-05-16 13:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 14:00:00
187.44.158.33,3,19,7,26,77,44,6936,4100,2,2022-05-16 14:00:00
46.39.79.251,2,5,0,5,23,19,2869,7550,2,2022-05-16 14:00:00
46.39.79.251,2,3,0,3,22,17,2743,7394,2,2022-05-16 15:00:00
187.44.158.33,7,31,13,44,156,108,17339,22042,3,2022-05-16 15:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 15:00:00
187.44.158.33,4,22,10,32,101,58,9595,5338,2,2022-05-16 16:00:00
46.39.79.251,1,1,0,1,1,1,90,90,1,2022-05-16 16:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 16:00:00
46.39.79.251,2,3,0,3,22,16,2743,7328,2,2022-05-16 17:00:00
187.44.158.33,4,20,9,29,97,54,9039,4940,2,2022-05-16 17:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 17:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-16 18:00:00
46.39.79.251,2,4,0,4,23,17,2833,7418,2,2022-05-16 18:00:00
187.44.158.33,4,24,10,34,94,62,8453,5780,2,2022-05-16 18:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-17 08:00:00
46.39.79.251,2,3,0,3,20,14,2599,7208,2,2022-05-17 08:00:00
187.44.158.33,4,23,11,34,102,67,9155,6250,2,2022-05-17 08:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-17 09:00:00
187.44.158.33,4,17,8,25,80,45,7896,4140,2,2022-05-17 09:00:00
46.39.79.251,2,4,0,4,23,19,2881,8998,2,2022-05-17 09:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-17 10:00:00
46.39.79.251,2,4,0,4,23,18,2833,7484,2,2022-05-17 10:00:00
187.44.158.33,4,27,10,37,122,69,11007,6124,2,2022-05-17 10:00:00
187.44.158.33,14,51,27,78,2794,4368,264506,6402951,3,2022-05-17 11:00:00
46.39.79.251,2,6,0,6,25,18,3013,7508,2,2022-05-17 11:00:00
229.46.205.74,0,0,0,0,0,0,0,0,0,2022-05-17 11:00:00
